goos: darwin
goarch: arm64
pkg: github.com/arnonrgo/immutable
cpu: Apple M2 Pro
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/testing/benchmark.go:354 +0x178 fp=0x14000106fb0 sp=0x14000106f20 pc=0x100ab3468
testing.(*B).doBench.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/testing/benchmark.go:296 +0x28 fp=0x14000106fd0 sp=0x14000106fb0 pc=0x100ab32b8
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x14000106fd0 sp=0x14000106fd0 pc=0x100a633a4
created by testing.(*B).doBench in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/testing/benchmark.go:296 +0x68

goroutine 1 gp=0x140000021c0 m=nil [chan receive]:
runtime.gopark(0x0?, 0x140000361a0?, 0x30?, 0x42?, 0x107a08fa8?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x140001556d0 sp=0x140001556b0 pc=0x100a5bb68
runtime.chanrecv(0x140000241c0, 0x0, 0x1)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/chan.go:664 +0x42c fp=0x14000155750 sp=0x140001556d0 pc=0x1009f7cac
runtime.chanrecv1(0x1400005c038?, 0x14000024230?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/chan.go:506 +0x14 fp=0x14000155780 sp=0x14000155750 pc=0x1009f7874
testing.(*B).doBench(0x140001442c8)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/testing/benchmark.go:297 +0x78 fp=0x140001557e0 sp=0x14000155780 pc=0x100ab3228
testing.(*benchState).processBench(0x1400000c0f0, 0x100c77fa0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/testing/benchmark.go:747 +0x2c8 fp=0x14000155980 sp=0x140001557e0 pc=0x100ab4a08
testing.(*B).run(0x140001442c8?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/testing/benchmark.go:288 +0x64 fp=0x140001559b0 sp=0x14000155980 pc=0x100ab3024
testing.(*B).Run(0x14000144008, {0x100baab70?, 0x14000104ae8?}, 0x100c7e650)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/testing/benchmark.go:848 +0x3fc fp=0x14000155ab0 sp=0x140001559b0 pc=0x100ab52dc
testing.runBenchmarks.func1(0x14000144008)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/testing/benchmark.go:708 +0x40 fp=0x14000155af0 sp=0x14000155ab0 pc=0x100ab4700
testing.(*B).runN(0x14000144008, 0x1)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/testing/benchmark.go:219 +0x1a4 fp=0x14000155b80 sp=0x14000155af0 pc=0x100ab28c4
testing.runBenchmarks({0x100babb70, 0x1d}, 0x14?, {0x100dec760, 0x39, 0x7?})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/testing/benchmark.go:717 +0x51c fp=0x14000155c90 sp=0x14000155b80 pc=0x100ab466c
testing.(*M).Run(0x1400007e140)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/testing/testing.go:2158 +0x86c fp=0x14000155ec0 sp=0x14000155c90 pc=0x100abf94c
main.main()
	_testmain.go:273 +0x90 fp=0x14000155f40 sp=0x14000155ec0 pc=0x100b9a000
runtime.main()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:283 +0x284 fp=0x14000155fd0 sp=0x14000155f40 pc=0x100a28434
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x14000155fd0 sp=0x14000155fd0 pc=0x100a633a4

goroutine 2 gp=0x14000002700 m=nil [force gc (idle), 10 minutes]:
runtime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x14000058f90 sp=0x14000058f70 pc=0x100a5bb68
runtime.goparkunlock(...)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:441
runtime.forcegchelper()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:348 +0xb8 fp=0x14000058fd0 sp=0x14000058f90 pc=0x100a28788
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x14000058fd0 sp=0x14000058fd0 pc=0x100a633a4
created by runtime.init.7 in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:336 +0x24

goroutine 3 gp=0x14000002fc0 m=nil [GC sweep wait]:
runtime.gopark(0x100df0301?, 0x100df0380?, 0xc?, 0x9?, 0x1?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x14000059760 sp=0x14000059740 pc=0x100a5bb68
runtime.goparkunlock(...)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:441
runtime.bgsweep(0x1400007a000)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgcsweep.go:316 +0x108 fp=0x140000597b0 sp=0x14000059760 pc=0x100a11f08
runtime.gcenable.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:204 +0x28 fp=0x140000597d0 sp=0x140000597b0 pc=0x100a05d98
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x140000597d0 sp=0x140000597d0 pc=0x100a633a4
created by runtime.gcenable in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:204 +0x6c

goroutine 4 gp=0x14000003180 m=nil [GC scavenge wait]:
runtime.gopark(0xe3c9ce?, 0xd422f7?, 0x0?, 0x0?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x14000059f60 sp=0x14000059f40 pc=0x100a5bb68
runtime.goparkunlock(...)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:441
runtime.(*scavengerState).park(0x100df0660)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgcscavenge.go:425 +0x5c fp=0x14000059f90 sp=0x14000059f60 pc=0x100a0f9ac
runtime.bgscavenge(0x1400007a000)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgcscavenge.go:658 +0xac fp=0x14000059fb0 sp=0x14000059f90 pc=0x100a0ff4c
runtime.gcenable.gowrap2()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:205 +0x28 fp=0x14000059fd0 sp=0x14000059fb0 pc=0x100a05d38
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x14000059fd0 sp=0x14000059fd0 pc=0x100a633a4
created by runtime.gcenable in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:205 +0xac

goroutine 5 gp=0x14000003340 m=nil [finalizer wait, 10 minutes]:
runtime.gopark(0x140000585b8?, 0x100a5c6b4?, 0x1?, 0x85?, 0x100a7d924?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x14000058590 sp=0x14000058570 pc=0x100a5bb68
runtime.runfinq()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mfinal.go:196 +0x108 fp=0x140000587d0 sp=0x14000058590 pc=0x100a04d98
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x140000587d0 sp=0x140000587d0 pc=0x100a633a4
created by runtime.createfing in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mfinal.go:166 +0x80

goroutine 6 gp=0x140000036c0 m=nil [GC worker (idle)]:
runtime.gopark(0x100e175e0?, 0x3?, 0xd0?, 0x74?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x1400040ff10 sp=0x1400040fef0 pc=0x100a5bb68
runtime.gcBgMarkWorker(0x14000024310)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1423 +0xdc fp=0x1400040ffb0 sp=0x1400040ff10 pc=0x100a0822c
runtime.gcBgMarkStartWorkers.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x28 fp=0x1400040ffd0 sp=0x1400040ffb0 pc=0x100a08118
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x1400040ffd0 sp=0x1400040ffd0 pc=0x100a633a4
created by runtime.gcBgMarkStartWorkers in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x140

goroutine 7 gp=0x14000003880 m=nil [GC worker (idle)]:
runtime.gopark(0x100e175e0?, 0x3?, 0xb4?, 0xad?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x14000148f10 sp=0x14000148ef0 pc=0x100a5bb68
runtime.gcBgMarkWorker(0x14000024310)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1423 +0xdc fp=0x14000148fb0 sp=0x14000148f10 pc=0x100a0822c
runtime.gcBgMarkStartWorkers.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x28 fp=0x14000148fd0 sp=0x14000148fb0 pc=0x100a08118
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x14000148fd0 sp=0x14000148fd0 pc=0x100a633a4
created by runtime.gcBgMarkStartWorkers in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x140

goroutine 8 gp=0x14000003a40 m=nil [GC worker (idle)]:
runtime.gopark(0x100e175e0?, 0x1?, 0xd6?, 0x67?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x1400014af10 sp=0x1400014aef0 pc=0x100a5bb68
runtime.gcBgMarkWorker(0x14000024310)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1423 +0xdc fp=0x1400014afb0 sp=0x1400014af10 pc=0x100a0822c
runtime.gcBgMarkStartWorkers.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x28 fp=0x1400014afd0 sp=0x1400014afb0 pc=0x100a08118
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x1400014afd0 sp=0x1400014afd0 pc=0x100a633a4
created by runtime.gcBgMarkStartWorkers in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x140

goroutine 9 gp=0x14000003c00 m=nil [GC worker (idle)]:
runtime.gopark(0x100e175e0?, 0x3?, 0xbb?, 0xa5?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x14000149f10 sp=0x14000149ef0 pc=0x100a5bb68
runtime.gcBgMarkWorker(0x14000024310)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1423 +0xdc fp=0x14000149fb0 sp=0x14000149f10 pc=0x100a0822c
runtime.gcBgMarkStartWorkers.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x28 fp=0x14000149fd0 sp=0x14000149fb0 pc=0x100a08118
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x14000149fd0 sp=0x14000149fd0 pc=0x100a633a4
created by runtime.gcBgMarkStartWorkers in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x140

goroutine 10 gp=0x14000003dc0 m=nil [GC worker (idle)]:
runtime.gopark(0x2ffc22e2f7659?, 0x3?, 0x0?, 0xda?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x14000104f10 sp=0x14000104ef0 pc=0x100a5bb68
runtime.gcBgMarkWorker(0x14000024310)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1423 +0xdc fp=0x14000104fb0 sp=0x14000104f10 pc=0x100a0822c
runtime.gcBgMarkStartWorkers.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x28 fp=0x14000104fd0 sp=0x14000104fb0 pc=0x100a08118
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x14000104fd0 sp=0x14000104fd0 pc=0x100a633a4
created by runtime.gcBgMarkStartWorkers in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x140

goroutine 11 gp=0x14000146000 m=nil [GC worker (idle)]:
runtime.gopark(0x100e175e0?, 0x3?, 0x7a?, 0x9b?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x14000101f10 sp=0x14000101ef0 pc=0x100a5bb68
runtime.gcBgMarkWorker(0x14000024310)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1423 +0xdc fp=0x14000101fb0 sp=0x14000101f10 pc=0x100a0822c
runtime.gcBgMarkStartWorkers.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x28 fp=0x14000101fd0 sp=0x14000101fb0 pc=0x100a08118
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x14000101fd0 sp=0x14000101fd0 pc=0x100a633a4
created by runtime.gcBgMarkStartWorkers in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x140

goroutine 12 gp=0x140001461c0 m=nil [GC worker (idle)]:
runtime.gopark(0x100e175e0?, 0x3?, 0x73?, 0xa3?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x1400014ef10 sp=0x1400014eef0 pc=0x100a5bb68
runtime.gcBgMarkWorker(0x14000024310)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1423 +0xdc fp=0x1400014efb0 sp=0x1400014ef10 pc=0x100a0822c
runtime.gcBgMarkStartWorkers.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x28 fp=0x1400014efd0 sp=0x1400014efb0 pc=0x100a08118
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x1400014efd0 sp=0x1400014efd0 pc=0x100a633a4
created by runtime.gcBgMarkStartWorkers in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x140

goroutine 13 gp=0x14000146380 m=nil [GC worker (idle)]:
runtime.gopark(0x100e175e0?, 0x3?, 0x2?, 0xaf?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x1400014ff10 sp=0x1400014fef0 pc=0x100a5bb68
runtime.gcBgMarkWorker(0x14000024310)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1423 +0xdc fp=0x1400014ffb0 sp=0x1400014ff10 pc=0x100a0822c
runtime.gcBgMarkStartWorkers.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x28 fp=0x1400014ffd0 sp=0x1400014ffb0 pc=0x100a08118
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x1400014ffd0 sp=0x1400014ffd0 pc=0x100a633a4
created by runtime.gcBgMarkStartWorkers in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x140

goroutine 14 gp=0x14000146540 m=nil [GC worker (idle)]:
runtime.gopark(0x100e175e0?, 0x1?, 0x15?, 0xe?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x1400014bf10 sp=0x1400014bef0 pc=0x100a5bb68
runtime.gcBgMarkWorker(0x14000024310)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1423 +0xdc fp=0x1400014bfb0 sp=0x1400014bf10 pc=0x100a0822c
runtime.gcBgMarkStartWorkers.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x28 fp=0x1400014bfd0 sp=0x1400014bfb0 pc=0x100a08118
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x1400014bfd0 sp=0x1400014bfd0 pc=0x100a633a4
created by runtime.gcBgMarkStartWorkers in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x140

goroutine 15 gp=0x14000146700 m=nil [GC worker (idle)]:
runtime.gopark(0x100e175e0?, 0x3?, 0x2b?, 0x3a?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x14000102f10 sp=0x14000102ef0 pc=0x100a5bb68
runtime.gcBgMarkWorker(0x14000024310)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1423 +0xdc fp=0x14000102fb0 sp=0x14000102f10 pc=0x100a0822c
runtime.gcBgMarkStartWorkers.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x28 fp=0x14000102fd0 sp=0x14000102fb0 pc=0x100a08118
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x14000102fd0 sp=0x14000102fd0 pc=0x100a633a4
created by runtime.gcBgMarkStartWorkers in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x140

goroutine 16 gp=0x140001468c0 m=nil [GC worker (idle)]:
runtime.gopark(0x100e175e0?, 0x1?, 0xa4?, 0xa7?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x14000100f10 sp=0x14000100ef0 pc=0x100a5bb68
runtime.gcBgMarkWorker(0x14000024310)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1423 +0xdc fp=0x14000100fb0 sp=0x14000100f10 pc=0x100a0822c
runtime.gcBgMarkStartWorkers.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x28 fp=0x14000100fd0 sp=0x14000100fb0 pc=0x100a08118
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x14000100fd0 sp=0x14000100fd0 pc=0x100a633a4
created by runtime.gcBgMarkStartWorkers in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x140

goroutine 17 gp=0x14000146a80 m=nil [GC worker (idle)]:
runtime.gopark(0x100e175e0?, 0x3?, 0x55?, 0x41?, 0x0?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/proc.go:435 +0xc8 fp=0x1400014df10 sp=0x1400014def0 pc=0x100a5bb68
runtime.gcBgMarkWorker(0x14000024310)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1423 +0xdc fp=0x1400014dfb0 sp=0x1400014df10 pc=0x100a0822c
runtime.gcBgMarkStartWorkers.gowrap1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x28 fp=0x1400014dfd0 sp=0x1400014dfb0 pc=0x100a08118
runtime.goexit({})
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1223 +0x4 fp=0x1400014dfd0 sp=0x1400014dfd0 pc=0x100a633a4
created by runtime.gcBgMarkStartWorkers in goroutine 1
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mgc.go:1339 +0x140

r0      0x14005ed54e0
r1      0x0
r2      0x0
r3      0x21
r4      0x5001
r5      0x105908000
r6      0x14000039250
r7      0x14005ed54e0
r8      0x1
r9      0x14005ed67c8
r10     0x100c82688
r11     0x1400b7ddf68
r12     0x100c82688
r13     0x1400ed127f8
r14     0x4
r15     0xf
r16     0x16f401f90
r17     0x14000106990
r18     0x0
r19     0x16f411b18
r20     0x16f411a90
r21     0x16f411b80
r22     0x0
r23     0x0
r24     0x0
r25     0x10
r26     0x100c7f328
r27     0x0
r28     0x100df0880
r29     0x16f411ae8
lr      0x100a2168c
sp      0x16f411af0
pc      0x100a5a700
fault   0x100a5a700
*** Test killed with quit: ran too long (11m0s).
exit status 2
FAIL	github.com/arnonrgo/immutable	660.107s
